唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
zxyjhyj201604007,0,,中西医结合外治法对外阴阴道假丝酵母菌病的近远期疗效观察,10.3969/j.issn.1674-4616.2016.04.007,彭新红[1];王薇华[2];杨晶[2];,"[1]深圳市龙岗区第三人民医院,深圳,518115;[2]深圳市宝安区妇幼保健院,深圳,518133;",中西医结合研究,,,,,
fzzdyzlzz201604006,0,,地中海贫血实验室筛查指标评价,10.3969/j.issn.1674-6929.2016.04.006,陈熙;肖克林;罗茗月;麦光兴;夏勇;,,分子诊断与治疗杂志,地中海贫血;平均红细胞体积;平均血红蛋白含量;血红蛋白;,,2016,8,4
sqyxzz201403009,2,,中西医结合治疗小儿肺炎支原体肺炎效果观察,,郭惠环[1];郑定容[2];林少玲[2];,"[1]深圳市宝安区福永人民医院塘尾社区健康服务中心,广东,518103;[2]深圳市宝安区西乡人民医院社区健康服务管理中心;",社区医学杂志,中西医结合;肺炎支原体肺炎;麻杏石甘汤;阿奇霉素;,R563.1,2014,12,3
zgsyjkzz201403007,3,,手膝俯卧位分娩与等待至少一次宫缩原则的效果分析,,张宏玉[1];赵宁宁[2];卢玉静[2];刘炳芹[2];陈敏[3];郭保岩[3];李迎霞[4];管付娟[4];吴俊芹[5];刘喜荣[5];黄丽华[6];肖震萍[6];郭肖兰[7];马风兰[7];任利容[7];杨玉红[8];马竹云[8];张晓丽[9];张惠欣[9];周肖郁[10];刘健玲[10];郭仁妃[11];王爱宝[11];李静[12];马绮梨[12];何丽平[12];,"[1]海南医学院附属医院妇产科, 海口,571110;[2]沧县医院妇产科;[3]聊城市东昌府区妇幼保健院妇产科;[4]公安县人民医院妇产科;[5]盐山县人民医院妇产科，刘喜荣;[6]东莞市妇幼保健院妇产科 黄丽华;[7]深圳市宝安区妇幼保健院妇产科;[8]日照市莒县人民医院妇产科;[9]河北医科大学第四医院东院妇产科;[10]佛山市南海区人民医院妇产科 周肖郁，刘健玲;[11]海口市妇幼保健院妇产科;[12]江门市五邑中医院妇产科;",中国生育健康杂志,手膝俯卧位分娩;等待至少一次宫缩娩肩;肩难产;头-肩时间;,,2014,,3
zgyykx201615010,0,,脂联素mRNA在不同程度子痫前期患者中的表达分析,,明芳;杨洁;吕秀芳;,,中国医药科学,子痫前期;脂联素;mRNA;表达;,R714.25,2016,6,15
syzyyzz201607043,0,,茵栀黄口服液联合熊去氧胆酸片治疗妊娠期肝内胆汁淤积症疗效分析,10.3969/j.issn.1004-2814.2016.07.043,吴敏;杨洁;,,实用中医药杂志,妊娠期;肝内胆汁淤积症;茵栀黄口服液;熊去氧胆酸片;,R714.25,2016,32,7
djjk-x201607248,0,,预见性护理措施在小儿哮喘的应用效果分析,10.3969/j.issn.1009-6019.2016.07.248,吴红霞;苏小兰;揭育雁;,,大家健康（下旬版）,预见性;护理;小儿;哮喘;措施;,R473.72,2016,10,7
szzxyjhzz201514085,0,,腋静脉留置针在基层医院早产儿治疗中的应用,10.16458/j.cnki.1007-0893.2015.14.085,孙雪云;钟秋霞;刘桂林;,,深圳中西医结合杂志,早产儿;腋静脉;周围静脉;留置针;,R473.72,2015,25,14
zgyykx201503012,2,,脂肪细胞因子chemerin与胰岛素抵抗关系的研究,,李会琴;任利容;,,中国医药科学,Chemerin;脂肪因子;胰岛素抵抗;,R587,2015,,3
sdyy201520034,1,,枯草杆菌二联活菌联合双嘧达莫治疗小儿上感型腹泻临床疗效观察,,钟明;郭惠娟;洪先欧;,,首都食品与医药,上呼吸道感染;腹泻;妈咪爱;双嘧达莫;,R725.7,2015,,20
zyyk201613047,0,,正常早孕产妇同稽留流产患者胰岛素样生长因子Ⅱ的对比分析,10.3760/cma.j.issn.1674-4756.2016.13.047,沈丹婷;麦慧芬;吴丽雅;孙静;,,中国实用医刊,稽留流产;胰岛素样生长因子Ⅱ;绒毛组织;免疫检测;,,2016,43,13
zggdyxjy201501006,2,,情感支持对儿科实习护生焦虑状况的影响,10.3969/j.issn.1002-1701.2015.01.006,杨颖杰;杨卫联;,,中国高等医学教育,情感支持;护生;焦虑;儿科;,R47-4,2015,,1
jkr2015030060,2,,新生儿细菌性结膜炎的细菌分布及耐药情况分析,,张萌[1];王媛[2];邬丽霞[1];谢镜花[1];,"[1]深圳市宝安区妇幼保健院眼科,深圳,518133;[2]深圳市眼科医院眼科,深圳,518005;",中国当代医药,新生儿细菌性结膜炎;细菌分布;耐药状况;,R777.31,2015,,3
zywsyyjjy201604006,0,,深圳市某蓄电池生产企业化学毒物职业危害风险评估,10.16369/j.oher.issn.1007-1326.2016.04.006,田亚锋;彭巨成;吴礼康;周指明;,,职业卫生与应急救援,蓄电池;化学毒物;职业危害;风险评估;半定量;,R135,2016,34,4
yiyqy201618085,0,,脂联素、血脂代谢及胰岛素抵抗与子痫前期发病的关系,,明芳;杨洁;吕秀芳;,,医药前沿,子痫前期;脂联素;血脂代谢;胰岛素抵抗;关系;,R714,2016,6,18
lcyx201606012,0,,三种交叉配血方法在新生儿输血中的应用,,黄丽清;张慧莲;周喜友;,,临床医学,交叉配血;凝聚胺法;微柱凝胶抗人球蛋白法;,,2016,36,6
bqnjyxyxb201603018,0,,重症肺炎儿童肠道微生态的调查,10.16485/j.issn.2095-7858.2016.03.017,杨艳霞;刘纯义;陈水文;吴丽娟;刘喜;,,白求恩医学杂志,重症肺炎;乳酸杆菌;大肠杆菌;内毒素;,R725.6,2016,14,3
zywsyyjjy201603006,0,,应用半定量法评估某油墨制造企业职业病危害风险,10.16369/j.oher.issn.1007-1326.2016.03.006,王丽华[1];谢子煌[2];翁少凡[2];,"[1]深圳市宝安区疾病预防控制中心,广东深圳,518101;[2]深圳市职业病防治院,广东深圳,518019;",职业卫生与应急救援,油墨制造企业;职业病危害;风险评估;半定量法;矽尘;丙烯酸甲酯;,R135.1,2016,34,3
ddyx201411020,3,,新生儿高胆红素血症与剖宫产及其它高危因素相关性分析,10.3969/j.issn.1009-4393.2014.11.020,洪涛;叶安青;,,当代医学,新生儿高胆红素血症;剖宫产;高危因素;,,2014,,11
jkr201616057,0,,新生儿脐带消毒与局部清洁干燥引起脐部感染的随机对照研究,,耿琳华;林少英;,,中国当代医药,脐带消毒;脐炎;新生儿;医院;,R473.72,2016,23,16
zgyxcx201410004,3,,病毒性脑炎患儿发生心律失常危险因素分析,10.3969/j.issn.1674-4985.2014.10.004,刘亚秋;林海波;陆必森;刘喜;,,中国医学创新,病毒性脑炎;心律失常;危险因素;Logistic回归分析;,,2014,,10
ylbjqj201508004,1,,彩超监测胎儿肾动脉血流对胎儿宫内窘迫的预测价值,10.3969/j.issn.1674-4659.2015.08.0968,冯胜武;,,临床医学工程,宫内窘迫;彩超;肾动脉血流;预后;,R445.1,2015,22,8
zgmzmjyyzz201609037,0,,亚麻醉剂量氯胺酮联合芬太尼在小儿区域麻醉62例中的应用,,卢慧勤;郭影靓;颜学滔;,,中国民族民间医药,亚麻醉剂量;氯胺酮;芬太尼;麻醉;,R971+.1,2016,25,9
hjyjkzz201506013,1,,重金属重点防控区儿童血镉水平与肾功能损伤的研究,10.16241/j.cnki.1001-5914.2015.06.013,季佳佳[1];余淑苑[1];刘国红[1];张慧敏[1];周丽[1];蓝涛[1];刘桂华[1];孙群露[2];林奕芝[3];,"[1]深圳市疾病预防控制中心,广东,518055;[2]深圳市宝安区疾病预防控制中心;[3]深圳市福田区疾病预防控制中心;",环境与健康杂志,血镉;尿β2-微球蛋白;尿视黄醇结合蛋白;儿童;,R181.3,2015,32,6
xdzdyzl201609098,0,,彩色多普勒超声筛查中孕期胎儿心脏畸形的临床价值分析,,张婷;贺小红;汪芷先;倪滨;,,现代诊断与治疗,胎儿心脏畸形;中孕期;彩色多普勒超声;诊断效果;,R714.53,2016,27,9
jkr201613030,0,,脂联素与肿瘤坏死因子-α在子痫前期发病患者胎盘组织中的表达水平及意义,,明芳;杨洁;吕秀芳;,,中国当代医药,脂联素;肿瘤坏死因子-α;子痫前期;,R714.24+5,2016,23,13
gnyxyxb201602008,0,,磁共振信号强度比值在足月新生儿胆红素脑病中的研究,10.3969/j.issn.1001-5779.2016.02.008,胡根文[1];梁久平[2];柏燕[1];符式新[1];,"[1]深圳市宝安区妇幼保健院影像科;[2]深圳市宝安区人民医院影像科,广东深圳,518000;",赣南医学院学报,胆红素脑病;磁共振成像;信号强度比;,R445.2,2016,36,2
qqhryxyxb201611058,0,,产科护理风险分析及常见护理问题探究,,洪涛;黄春芬;黄小红;,,齐齐哈尔医学院学报,产科;风险分析;护理问题;,,2016,37,11
xdzdyzl201420129,2,,稽留流产术后服用屈螺酮炔雌醇片的临床观察,,龙娜;吴丽雅;,,现代诊断与治疗,稽留流产;屈螺酮炔雌醇片;复方短效避孕药;,R714.4,2014,,20
zgmtgyyxzz201407017,0,,超低出生体重儿主要并发症与相关因素分析,10.11723/mtgyyx 1007-9564 201407017,马春英;张晓婷;,,中国煤炭工业医学杂志,超低出生体重几;并发症;新生儿呼吸窘迫综合征;脑室周围-脑室内出血;,R722,2014,17,7
hljyx201506010,1,,孕期生殖道感染及病原体种类与难免流产的关系探讨,10.3969/j.issn.1004-5775.2015.06.010,陆洋;马雪枫;李晓红;彭珊珊;任利容;,,黑龙江医学,难免流产;组织学绒毛膜羊膜炎;生殖道感染;血常规C-反应蛋白;,R714.21,2015,,6
qqhryxyxb201512088,1,,光动力学治疗卵巢癌的体外实验研究,,兰秀秀;陈小姣;潘伙燕;,,齐齐哈尔医学院学报,卵巢癌;宫颈癌;体外实验;光动力学疗法;,,2015,,12
zgyxcx201515033,1,,妊娠晚期HPV潜伏感染对妊娠结局的影响探讨,10.3969/j.issn.1674-4985.2015.15.033,贾艳红;,,中国医学创新,妊娠晚期;HPV潜伏感染;妊娠结局;影响;,,2015,,15
jths201604026,0,,云南白药喷雾联合土豆片外敷在新生儿静脉输液中的护理效果,10.3969/j.issn.1674-4748.2016.04.026,黄素兰;李优聪;蒋益群;黄小抒;蒲舒静;,,全科护理,静脉炎;新生儿;云南白药;土豆片;硫酸镁溶液;,R473.72,2016,14,4
ddzys201509040,0,,针药结合治疗颈源性眩晕48例临床观察,,刘丽明;尚鸿生;,,湖南中医杂志,针刺疗法;中医药疗法;半夏白术天麻汤;,R274.915,2015,31,9
lchlzz201502008,1,,电话随访对妊娠期糖尿病孕妇遵医行为及妊娠结局的影响,10.3969/j.issn.1671-8933.2015.02.008,陈玲芳;张锐;任利容;刘云;,,临床护理杂志,妊娠糖尿病;电话随访;妊娠结局;,R714.256  R714.3,2015,,2
lcyx201407012,2,,超声引导下Mammotome微创治疗哺乳期乳房脓肿,,王尊;丘敏梅;朱烨丰;刘庆仪;,,临床医学,哺乳期;乳房脓肿;Mammotome;超声引导;保留泌乳功能;,,2014,,7
fcyyc201604012,0,,子宫动脉栓塞术与甲氨蝶呤治疗剖宫产术后子宫瘢痕妊娠疗效对比的Meta分析,10.3868/j.issn.2095-1558.2016.04.012,于燕;张燕;任利容;,,妇产与遗传（电子版）,剖宫产术;子宫瘢痕妊娠;子宫动脉栓塞;Meta分析;,R714.2,2016,6,4
syyjzz201512004,0,,胎盘植入合并凶险型前置胎盘的产前诊断及意义,,陈旭日;,,实用医技杂志,"胎盘前置;胎盘,植入性;超声检查,产前;",,2015,,12
szzxyjhzz201619075,0,,产妇产褥期乳房护理预防产后乳腺炎临床观察,10.16458/j.cnki.1007-0893.2016.19.075,王芳;,,深圳中西医结合杂志,乳腺炎;产褥期;乳房护理;,R473.71,2016,26,19
jilinyx201510011,1,,子宫内膜病变132例临床分析,10.3969/j.issn.1004-0412.2015.10.011,陆洋;李晓红;孙静;,,吉林医学,宫腔镜;B 超;病理检查;子宫内膜病变;,,2015,,10
qlyxjy201506009,0,,孕早期超声与孕中期母血清标记物联合筛查唐氏综合征的临床研究,10.3969/j.issn.1673-5013.2015.06.009,杨梅[1];苏晖[1];张慧莲[2];,"[1]深圳市南山区西丽人民医院,广东深圳,518055;[2]深圳市宝安区妇幼保健院,广东深圳,518100;",医学检验与临床,孕早期超声;孕中期母血清标记物;联合筛查;唐氏综合征;,,2015,26,6
qlyxjy201506009,0,,孕早期超声与孕中期母血清标记物联合筛查唐氏综合征的临床研究,10.3969/j.issn.1673-5013.2015.06.009,杨梅[1];苏晖[1];张慧莲[2];,"[1]深圳市南山区西丽人民医院,广东深圳,518055;[2]深圳市宝安区妇幼保健院,广东深圳,518100;",医学检验与临床,孕早期超声;孕中期母血清标记物;联合筛查;唐氏综合征;,,2015,26,6
lchlzz201506001,0,,深圳不同胎龄初生儿生长发育与母亲分娩年龄的相关性分析,10.3969/j.issn.1671-8933.2015.06.001,李优聪;何凤梅;黄素兰;,,临床护理杂志,胎龄;初生儿;生长发育;分娩年龄;,R714.51  R339.35,2015,,6
mdjyxyxb201403038,2,,2109例新生儿听力和GJB2基因联合筛查分析,,林海波;刘庆仪;,,牡丹江医学院学报,新生儿;基因;筛查;,,2014,,3
zgyykx201503044,1,,妊娠期糖尿病孕妇围术期整体护理的实践与应用,,朱春迎;,,中国医药科学,整体护理;焦虑;抑郁;,R473.71,2015,,3
jkr201414016,2,,低出生体重新生儿常用凝血功能参数变化的研究,,黄丽清;周喜友;袁康凯;李丽华;,,中国当代医药,低出生体重儿;胎龄;凝血功能;,R722.15,2014,21,14
sqyxzz201401020,0,,下鼻甲粘膜下部切除术治疗慢性肥厚性鼻炎30例,,李媛媛;严共刚;韩正理;李郧;,,社区医学杂志,下鼻甲粘膜下部切除术;慢性肥厚性鼻炎;慢性炎症;远期效果;,R765.21,2014,12,1
qlyxjy201505013,0,,hs-CRP和PLT动态监测新生儿败血症病情临床意义及联合检测价值探讨,10.3969/j.issn.1673-5013.2015.05.013,周天祥;朱传瑞;张慧莲;王中兴;,,医学检验与临床,hs-CRP;PLT;新生儿败血症;联合检测;,,2015,,5
yxxxzz201501126,1,,宫腔镜在162例流产后宫内妊娠组织残留的临床应用,10.3969/j.issn.1006-1959.2015.01.126,龙娜;麦慧芬;吴丽雅;孙静;,,医学信息,宫腔镜;宫内妊娠组织残留;清宫;,,2015,,1
zgyxcx201526014,0,,子痫前期孕妇脂质运载蛋白2的表达及意义,10.3969/j.issn.1674-4985.2015.26.014,白颖;卢群;李巧平;,,中国医学创新,脂质运载蛋白2;子痫前期;孕妇;,,2015,,26
zgyytj201406012,1,,儿童肺炎支原体肺炎发病危险因素病例对照研究,10.3969/j.issn.1006-5253.2014.06.012,刘晓娟[1];钟文明[1];罗光亮[2];,"[1]518133,深圳市宝安区妇幼保健院 广东省深圳市;[2]深圳市福田区中医院;",中国医院统计,支原体;肺炎;肺炎支原体肺炎;儿童;危险因素;病例对照研究;,,2014,,6
cjj201526164,0,,浅谈新形势下加强医院财务管理的有效策略,10.3969/j.issn.1009-2781.2015.26.164,罗荣华;,,财经界,新形势;医院财务;有效策略;,,2015,,26
ddyylc201421157,1,,对新疆地区胆囊结石的流行病学分析,,李卫东;,,当代医药论丛,胆囊结石;流行病学;新疆地区;危险因素;,R657.4,2014,,21
hjyjkzz201506014,0,,重金属重点防控区儿童血铅水平及其对神经行为功能的影响,10.16241/j.cnki.1001-5914.2015.06.014,季佳佳[1];余淑苑[1];刘国红[1];张慧敏[1];蓝涛[1];刘桂华[1];孙群露[2];林奕芝[3];彭朝琼[1];,"[1]深圳市疾病预防控制中心,广东,518055;[2]深圳市宝安区疾病预防控制中心;[3]深圳市福田区疾病预防控制中心;",环境与健康杂志,血铅;神经行为功能;智商;儿童;,R181.3,2015,32,6
jkr201521027,0,,莫西沙星治疗支原体肺炎的临床效果观察,,梁霞;肖克林;程晓莉;,,中国当代医药,莫西沙星;阿奇霉素;支原体肺炎;,R375+.2,2015,,21
xdyy201507045,0,,深圳市宝安区实施危重患儿医疗救助项目的探索与思考,10.3969/j.issn.1671-332X.2015.07.045,王维;罗雅丽;程郁离;吴琼玲;李少英;,,现代医院,医疗救助;慈善基金;急危重症;婴幼儿;贫困人群;,,2015,,7
jzyxyxb201503026,0,,115例儿童弱视综合治疗情况分析,,张萌;邬丽霞;谢镜花;,,辽宁医学院学报,儿童;弱视治疗;综合疗法;,R777.4,2015,,3
dsjydxjljyxyxb201503007,0,,P16、Ki67及HPV联合检测在宫颈鳞状上皮内病变的诊断意义,,陈芳芳;李卫东;张艳丽;高亮;孙汝亮;,,吉林医药学院学报,P16;Ki67;HPV;宫颈鳞状上皮内病变;,R737.33,2015,,3
qqhryxyxb201401031,2,,超声观察与相关实验室检查在评价育龄妇女卵巢功能的临床应用研究,,吕海云;牛志莉;黄艳萍;黄启平;陈静;李晓红;何水群;,,齐齐哈尔医学院学报,育龄期妇女;卵巢功能早衰;超声检查;经阴道三维;相关实验室检查;,,2014,35,1
jbjcykz201505010,0,,低/无应答者接种60μg乙肝疫苗后抗体水平衰减及其影响因素研究,,唐广心;叶发忠;刘晓军;彭敬;,,疾病监测与控制,低/无应答;60μg乙肝疫苗;抗体水平衰减;影响因素;,R512.6+2,2015,9,5
hgzy201427009,1,,不同麻醉方法及液体管理对子痫前期治疗效果的影响,10.3969/j.issn.1674-0742.2014.27.009,邱扬[1];郭影靓[2];司徒传富[1];,"[1]广东省开平市妇幼保健院麻醉科,广东开平,529300;[2]广东省深圳市宝安区妇幼保健院麻醉科,广东深圳,518100;",中外医疗,子痫前期;麻醉;液体管理;,R714.244,2014,,27
jkr201517032,0,,腰麻伴硬膜外盐水扩充治疗剖宫产术后下肢运动阻滞的临床效果观察,,熊建萍;,,中国当代医药,硬膜外盐水扩充;剖宫产术后下肢运动阻滞;腰麻-硬膜外联合麻醉;,R614,2015,,17
bfyx201505080,0,,探析雾化吸入布地奈德治疗小儿急性喉-支气管炎的安全性,,黄健强;,,北方药学,雾化吸入;布地奈德;小儿急性喉-支气管炎;,R725.6,2015,,5
zgsyyy201515013,0,,腰、硬麻醉剖宫产术后硬膜外镇痛并发症分析,10.14163/j.cnki.11-5547/r.2015.15.013,邱扬[1];郭影靓[2];,"[1]529300,广东省开平市妇幼保健院麻醉科;[2]广东省深圳市宝安区妇幼保健院麻醉科;",中国实用医药,腰;硬麻醉;剖宫产;硬膜外镇痛;,,2015,,15
gzyy201404010,1,,哺乳期乳房脓肿脓液细菌培养及药敏结果分析,10.3969/j.issn.1000-8535.2014.04.010,王尊;吴丽娟;刘庆仪;郭冀丹;刘小月;熊礼宽;,,广州医药,哺乳期;乳房脓肿;金黄色葡萄球菌;耐药性;,,2014,45,4
hgzy201422082,1,,三维能量多普勒超声指标与FGR关系研究,10.3969/j.issn.1674-0742.2014.22.082,冯胜武;,,中外医疗,FGR;三位能量多普勒;超声指标;,R714.5,2014,,22
zywsyyjjy201501022,0,,疾控中心在突发化学中毒事件救援中的作用,10.16369/j.oher.issn.1007-1326.2015.01.022,吴志强;彭巨成;,,职业卫生与应急救援,化学中毒;应急救援;疾控中心;,X928,2015,33,1
zgyyzn201511054,0,,PDCA循环降低有创动脉血压监测非计划性拔管的研究,,钟丽晖[1];徐芮[1];叶贞志[1];黄素兰[2];,"[1]深圳市光明新区人民医院,广东深圳,518000;[2]深圳市宝安区妇幼保健院,广东 深圳,518000;",中国医药指南,PDCA;有创动脉血压;非计划性拔管;,R47,2015,,11
